speaker,language,sex,duration,age,language_long,language_family,speech_rate,info_rate
EUS_M4(In),EUS,M,16.38,22,Basque,Basque,6.593406593406594,31.84615384615385
EUS_M4(In),EUS,M,19.11,22,Basque,Basque,7.064364207221351,34.120879120879124
EUS_M4(In),EUS,M,15.68,22,Basque,Basque,6.823979591836735,32.95982142857143
EUS_M4(In),EUS,M,18.64,22,Basque,Basque,7.4034334763948495,35.75858369098712
EUS_M4(In),EUS,M,8.72,22,Basque,Basque,7.68348623853211,37.11123853211009
EUS_M4(In),EUS,M,20.65,22,Basque,Basque,6.876513317191284,33.2135593220339
EUS_M4(In),EUS,M,16.56,22,Basque,Basque,7.065217391304349,34.12500000000001
EUS_M4(In),EUS,M,14.39,22,Basque,Basque,7.574704656011119,36.585823488533705
EUS_M4(In),EUS,M,16.3,22,Basque,Basque,7.300613496932515,35.26196319018405
EUS_M4(In),EUS,M,16.89,22,Basque,Basque,7.164002368265246,34.60213143872114
EUS_M4(In),EUS,M,16.13,22,Basque,Basque,6.571605703657781,31.74085554866708
EUS_M4(In),EUS,M,16.59,22,Basque,Basque,7.293550331525015,35.22784810126582
EUS_M4(In),EUS,M,11.97,22,Basque,Basque,7.268170426065162,35.10526315789473
EUS_M5(Ax),EUS,M,13.76,32,Basque,Basque,7.412790697674419,35.803779069767444
EUS_M5(Ax),EUS,M,16.55,32,Basque,Basque,6.404833836858006,30.93534743202417
EUS_M5(Ax),EUS,M,16.79,32,Basque,Basque,6.432400238237046,31.068493150684933
EUS_M5(Ax),EUS,M,21.53,32,Basque,Basque,6.270320483046911,30.28564793311658
EUS_M5(Ax),EUS,M,16.13,32,Basque,Basque,6.6336019838809674,32.04029758214507
EUS_M5(Ax),EUS,M,20.77,32,Basque,Basque,6.644198363023592,32.09147809340395
EUS_M5(Ax),EUS,M,9.62,32,Basque,Basque,6.964656964656966,33.639293139293144
EUS_M5(Ax),EUS,M,21.28,32,Basque,Basque,6.672932330827067,32.23026315789473
EUS_M5(Ax),EUS,M,19.06,32,Basque,Basque,6.138509968520462,29.64900314795383
EUS_M5(Ax),EUS,M,16,32,Basque,Basque,6.8125,32.904375
EUS_M5(Ax),EUS,M,18.12,32,Basque,Basque,6.567328918322295,31.720198675496686
EUS_M5(Ax),EUS,M,18.03,32,Basque,Basque,6.711037160288408,32.41430948419301
EUS_M5(Ax),EUS,M,18.2,32,Basque,Basque,5.824175824175825,28.130769230769236
EUS_M5(Ax),EUS,M,18.95,32,Basque,Basque,6.385224274406332,30.840633245382584
EUS_M5(Ax),EUS,M,13.05,32,Basque,Basque,6.666666666666666,32.199999999999996
FIN_F1(Ul),FIN,F,12,30,Finnish,Uralic,7.583333333333333,41.6325
FIN_F1(Ul),FIN,F,14.92,30,Finnish,Uralic,7.372654155495979,40.475871313672926
FIN_F1(Ul),FIN,F,14.12,30,Finnish,Uralic,7.790368271954675,42.76912181303116
FIN_F1(Ul),FIN,F,17.28,30,Finnish,Uralic,7.118055555555555,39.078125
FIN_F1(Ul),FIN,F,11.82,30,Finnish,Uralic,7.106598984771574,39.01522842639594
FIN_F1(Ul),FIN,F,15.05,30,Finnish,Uralic,7.3754152823920265,40.49102990033223
FIN_F1(Ul),FIN,F,9.47,30,Finnish,Uralic,7.814149947201689,42.899683210137276
FIN_F1(Ul),FIN,F,15.62,30,Finnish,Uralic,7.490396927016645,41.122279129321385
FIN_F1(Ul),FIN,F,14.62,30,Finnish,Uralic,8.41313269493844,46.18809849521204
FIN_F1(Ul),FIN,F,12.92,30,Finnish,Uralic,7.585139318885449,41.642414860681114
FIN_F1(Ul),FIN,F,15.37,30,Finnish,Uralic,7.742355237475603,42.50553025374106
FIN_F1(Ul),FIN,F,13.75,30,Finnish,Uralic,6.9818181818181815,38.33018181818182
FIN_F1(Ul),FIN,F,15.54,30,Finnish,Uralic,6.94980694980695,38.15444015444016
FIN_F1(Ul),FIN,F,15.59,30,Finnish,Uralic,7.248236048749198,39.7928159076331
FIN_F1(Ul),FIN,F,10.71,30,Finnish,Uralic,7.749766573295984,42.54621848739495
FIN_F2(Re),FIN,F,11.79,35,Finnish,Uralic,7.718405428329093,42.37404580152672
FIN_F2(Re),FIN,F,13.39,35,Finnish,Uralic,8.215085884988797,45.100821508588496
FIN_F2(Re),FIN,F,14.22,35,Finnish,Uralic,7.7355836849507735,42.46835443037975
FIN_F2(Re),FIN,F,16.58,35,Finnish,Uralic,7.418576598311219,40.727985524728595
FIN_F2(Re),FIN,F,11.72,35,Finnish,Uralic,7.167235494880546,39.3481228668942
FIN_F2(Re),FIN,F,14.36,35,Finnish,Uralic,7.729805013927577,42.4366295264624
FIN_F2(Re),FIN,F,9.47,35,Finnish,Uralic,7.814149947201689,42.899683210137276
FIN_F2(Re),FIN,F,14.85,35,Finnish,Uralic,7.878787878787879,43.25454545454546
FIN_F2(Re),FIN,F,14.98,35,Finnish,Uralic,8.210947930574099,45.078104138851806
FIN_F2(Re),FIN,F,14.02,35,Finnish,Uralic,6.990014265335236,38.375178316690445
FIN_F2(Re),FIN,F,15.77,35,Finnish,Uralic,7.545973367152822,41.427393785669
FIN_F2(Re),FIN,F,13.41,35,Finnish,Uralic,7.158836689038031,39.30201342281879
FIN_F2(Re),FIN,F,14.6,35,Finnish,Uralic,7.397260273972603,40.610958904109594
FIN_F2(Re),FIN,F,14.94,35,Finnish,Uralic,7.563587684069612,41.52409638554217
FIN_F2(Re),FIN,F,10.33,35,Finnish,Uralic,8.03484995159729,44.11132623426912
FIN_F3(Ki),FIN,F,13.14,41,Finnish,Uralic,6.925418569254186,38.02054794520548
FIN_F3(Ki),FIN,F,14.11,41,Finnish,Uralic,7.795889440113395,42.799433026222545
FIN_F3(Ki),FIN,F,15.61,41,Finnish,Uralic,7.046764894298527,38.68673926969892
FIN_F3(Ki),FIN,F,16.92,41,Finnish,Uralic,7.26950354609929,39.909574468085104
FIN_F3(Ki),FIN,F,12.05,41,Finnish,Uralic,6.970954356846472,38.270539419087136
FIN_F3(Ki),FIN,F,15.12,41,Finnish,Uralic,7.341269841269842,40.30357142857143
FIN_F3(Ki),FIN,F,10.2,41,Finnish,Uralic,7.254901960784315,39.82941176470589
FIN_F3(Ki),FIN,F,15.3,41,Finnish,Uralic,7.647058823529411,41.98235294117647
FIN_F3(Ki),FIN,F,16.49,41,Finnish,Uralic,7.459066100667072,40.95027289266223
FIN_F3(Ki),FIN,F,15.27,41,Finnish,Uralic,6.41781270464964,35.23379174852652
FIN_F3(Ki),FIN,F,17.01,41,Finnish,Uralic,6.995884773662551,38.407407407407405
FIN_F3(Ki),FIN,F,13.22,41,Finnish,Uralic,7.2617246596066565,39.86686838124054
FIN_F3(Ki),FIN,F,15.65,41,Finnish,Uralic,6.900958466453674,37.886261980830675
FIN_F3(Ki),FIN,F,14.99,41,Finnish,Uralic,7.538358905937291,41.38559039359573
FIN_F3(Ki),FIN,F,11.92,41,Finnish,Uralic,6.9630872483221475,38.227348993288594
FIN_F4(Pri),FIN,F,12.09,16,Finnish,Uralic,7.526881720430108,41.322580645161295
FIN_F4(Pri),FIN,F,15.11,16,Finnish,Uralic,7.27994705493051,39.9669093315685
FIN_F4(Pri),FIN,F,15.71,16,Finnish,Uralic,7.001909611712285,38.440483768300446
FIN_F4(Pri),FIN,F,17.45,16,Finnish,Uralic,7.048710601719198,38.697421203438395
FIN_F4(Pri),FIN,F,12.47,16,Finnish,Uralic,6.7361668003207695,36.98155573376103
FIN_F4(Pri),FIN,F,15.27,16,Finnish,Uralic,7.269155206286837,39.90766208251473
FIN_F4(Pri),FIN,F,9.97,16,Finnish,Uralic,7.422266800401204,40.74824473420261
FIN_F4(Pri),FIN,F,16.11,16,Finnish,Uralic,7.262569832402235,39.871508379888276
FIN_F4(Pri),FIN,F,16.02,16,Finnish,Uralic,7.677902621722847,42.15168539325843
FIN_F4(Pri),FIN,F,15.24,16,Finnish,Uralic,6.430446194225722,35.303149606299215
FIN_F4(Pri),FIN,F,16.55,16,Finnish,Uralic,7.190332326283988,39.4749244712991
FIN_F4(Pri),FIN,F,14.36,16,Finnish,Uralic,6.685236768802229,36.701949860724234
FIN_F4(Pri),FIN,F,15.3,16,Finnish,Uralic,7.0588235294117645,38.752941176470586
FIN_F4(Pri),FIN,F,16.21,16,Finnish,Uralic,6.971005552128315,38.27082048118445
FIN_F4(Pri),FIN,F,11.3,16,Finnish,Uralic,7.345132743362831,40.32477876106194
FIN_F5(Ma),FIN,F,11.84,22,Finnish,Uralic,7.6858108108108105,42.195101351351354
FIN_F5(Ma),FIN,F,11.76,22,Finnish,Uralic,9.353741496598639,51.35204081632653
FIN_F5(Ma),FIN,F,14.44,22,Finnish,Uralic,7.617728531855956,41.8213296398892
FIN_F5(Ma),FIN,F,16.72,22,Finnish,Uralic,7.356459330143541,40.38696172248804
FIN_F5(Ma),FIN,F,11.85,22,Finnish,Uralic,7.088607594936709,38.91645569620253
FIN_F5(Ma),FIN,F,14.83,22,Finnish,Uralic,7.484828051247471,41.09170600134862
FIN_F5(Ma),FIN,F,10.11,22,Finnish,Uralic,7.31948565776459,40.1839762611276
FIN_F5(Ma),FIN,F,15.41,22,Finnish,Uralic,7.592472420506165,41.682673588578844
FIN_F5(Ma),FIN,F,14.7,22,Finnish,Uralic,8.36734693877551,45.936734693877554
FIN_F5(Ma),FIN,F,14.29,22,Finnish,Uralic,6.857942617214836,37.65010496850945
FIN_F5(Ma),FIN,F,15.62,22,Finnish,Uralic,7.618437900128042,41.82522407170295
FIN_F5(Ma),FIN,F,13.49,22,Finnish,Uralic,7.116382505559674,39.06893995552261
FIN_F5(Ma),FIN,F,15.05,22,Finnish,Uralic,7.176079734219269,39.39667774086379
FIN_F5(Ma),FIN,F,15.13,22,Finnish,Uralic,7.468605419695968,41.002643754130865
FIN_F5(Ma),FIN,F,11.34,22,Finnish,Uralic,7.319223985890653,40.182539682539684
FIN_M1(Ee),FIN,M,12.27,52,Finnish,Uralic,7.416462917685412,40.716381418092915
FIN_M1(Ee),FIN,M,14.16,52,Finnish,Uralic,7.768361581920904,42.648305084745765
FIN_M1(Ee),FIN,M,14.66,52,Finnish,Uralic,7.503410641200546,41.193724420190996
FIN_M1(Ee),FIN,M,17.12,52,Finnish,Uralic,7.184579439252336,39.44334112149533
FIN_M1(Ee),FIN,M,13.19,52,Finnish,Uralic,6.368460955269144,34.9628506444276
FIN_M1(Ee),FIN,M,14.67,52,Finnish,Uralic,7.566462167689162,41.5398773006135
FIN_M1(Ee),FIN,M,10.51,52,Finnish,Uralic,7.040913415794481,38.6546146527117
FIN_M1(Ee),FIN,M,15.61,52,Finnish,Uralic,7.495195387572069,41.14862267777066
FIN_M1(Ee),FIN,M,15.5,52,Finnish,Uralic,7.935483870967742,43.56580645161291
FIN_M1(Ee),FIN,M,13.91,52,Finnish,Uralic,7.0452911574406905,38.67864845434939
FIN_M1(Ee),FIN,M,17.21,52,Finnish,Uralic,6.914584543869843,37.96106914584544
FIN_M1(Ee),FIN,M,14.39,52,Finnish,Uralic,6.671299513551077,36.62543432939541
FIN_M1(Ee),FIN,M,15.68,52,Finnish,Uralic,6.887755102040816,37.81377551020408
FIN_M1(Ee),FIN,M,15.52,52,Finnish,Uralic,7.280927835051546,39.97229381443299
FIN_M1(Ee),FIN,M,11.65,52,Finnish,Uralic,7.124463519313305,39.11330472103005
FIN_M2(He),FIN,M,11.57,28,Finnish,Uralic,7.865168539325842,43.17977528089887
FIN_M2(He),FIN,M,14.53,28,Finnish,Uralic,7.570543702684102,41.56228492773572
FIN_M2(He),FIN,M,14.69,28,Finnish,Uralic,7.488087134104833,41.10959836623554
FIN_M2(He),FIN,M,17.44,28,Finnish,Uralic,7.052752293577981,38.71961009174312
FIN_M2(He),FIN,M,12.17,28,Finnish,Uralic,6.902218570254725,37.89317995069844
FIN_M2(He),FIN,M,15.11,28,Finnish,Uralic,7.346128391793514,40.330244870946395
FIN_M2(He),FIN,M,10.04,28,Finnish,Uralic,7.370517928286853,40.464143426294825
FIN_M2(He),FIN,M,16,28,Finnish,Uralic,7.3125,40.145625
FIN_M2(He),FIN,M,16.12,28,Finnish,Uralic,7.6302729528535975,41.890198511166254
FIN_M2(He),FIN,M,14.87,28,Finnish,Uralic,6.590450571620713,36.18157363819772
FIN_M2(He),FIN,M,15.9,28,Finnish,Uralic,7.484276729559748,41.08867924528302
FIN_M2(He),FIN,M,13.69,28,Finnish,Uralic,7.012417823228635,38.49817384952521
FIN_M2(He),FIN,M,15.16,28,Finnish,Uralic,7.124010554089709,39.110817941952504
FIN_M2(He),FIN,M,15,28,Finnish,Uralic,7.533333333333333,41.358000000000004
FIN_M2(He),FIN,M,11,28,Finnish,Uralic,7.545454545454546,41.42454545454546
FIN_M3(Mi),FIN,M,11.96,45,Finnish,Uralic,7.608695652173912,41.77173913043478
FIN_M3(Mi),FIN,M,14.11,45,Finnish,Uralic,7.795889440113395,42.799433026222545
FIN_M3(Mi),FIN,M,16.19,45,Finnish,Uralic,6.79431747992588,37.300802964793085
FIN_M3(Mi),FIN,M,17.46,45,Finnish,Uralic,7.0446735395189,38.675257731958766
FIN_M3(Mi),FIN,M,11.99,45,Finnish,Uralic,7.005838198498749,38.462051709758136
FIN_M3(Mi),FIN,M,15.19,45,Finnish,Uralic,7.307439104674128,40.11784068466096
FIN_M3(Mi),FIN,M,10.12,45,Finnish,Uralic,7.312252964426878,40.14426877470356
FIN_M3(Mi),FIN,M,16.96,45,Finnish,Uralic,6.898584905660377,37.873231132075475
FIN_M3(Mi),FIN,M,17.1,45,Finnish,Uralic,7.19298245614035,39.48947368421052
FIN_M3(Mi),FIN,M,14.72,45,Finnish,Uralic,6.657608695652174,36.55027173913044
FIN_M3(Mi),FIN,M,16.34,45,Finnish,Uralic,7.282741738066096,39.98225214198287
FIN_M3(Mi),FIN,M,14.32,45,Finnish,Uralic,6.70391061452514,36.80446927374302
FIN_M3(Mi),FIN,M,15.28,45,Finnish,Uralic,7.068062827225131,38.80366492146597
FIN_M3(Mi),FIN,M,16.35,45,Finnish,Uralic,6.911314984709479,37.94311926605504
FIN_M3(Mi),FIN,M,11.48,45,Finnish,Uralic,7.2299651567944245,39.69250871080139
FIN_M4(Ma),FIN,M,14.32,37,Finnish,Uralic,6.354748603351955,34.887569832402235
FIN_M4(Ma),FIN,M,18.48,37,Finnish,Uralic,5.9523809523809526,32.67857142857143
FIN_M4(Ma),FIN,M,19.08,37,Finnish,Uralic,5.765199161425577,31.650943396226417
FIN_M4(Ma),FIN,M,21.4,37,Finnish,Uralic,5.747663551401869,31.554672897196262
FIN_M4(Ma),FIN,M,15.23,37,Finnish,Uralic,5.51543007222587,30.27971109652003
FIN_M4(Ma),FIN,M,18.74,37,Finnish,Uralic,5.92315901814301,32.518143009605126
FIN_M4(Ma),FIN,M,13.27,37,Finnish,Uralic,5.5764883195177095,30.614920874152226
FIN_M4(Ma),FIN,M,19.75,37,Finnish,Uralic,5.924050632911392,32.52303797468355
FIN_M4(Ma),FIN,M,20.45,37,Finnish,Uralic,6.014669926650367,33.02053789731051
FIN_M4(Ma),FIN,M,18.73,37,Finnish,Uralic,5.232247730912974,28.725040042712227
FIN_M4(Ma),FIN,M,19.05,37,Finnish,Uralic,6.246719160104987,34.29448818897638
FIN_M4(Ma),FIN,M,17.48,37,Finnish,Uralic,5.491990846681922,30.151029748283754
FIN_M4(Ma),FIN,M,19.52,37,Finnish,Uralic,5.532786885245902,30.375000000000004
FIN_M4(Ma),FIN,M,19.27,37,Finnish,Uralic,5.864037363777893,32.19356512714063
FIN_M4(Ma),FIN,M,14.22,37,Finnish,Uralic,5.836849507735583,32.04430379746835
FIN_M5(Mt),FIN,M,11.82,26,Finnish,Uralic,7.698815566835871,42.266497461928935
FIN_M5(Mt),FIN,M,14.77,26,Finnish,Uralic,7.447528774542993,40.886932972241034
FIN_M5(Mt),FIN,M,14.35,26,Finnish,Uralic,7.665505226480836,42.08362369337979
FIN_M5(Mt),FIN,M,17.81,26,Finnish,Uralic,6.90623245367771,37.91521617069063
FIN_M5(Mt),FIN,M,12.73,26,Finnish,Uralic,6.5985860172820106,36.22623723487824
FIN_M5(Mt),FIN,M,15.13,26,Finnish,Uralic,7.336417713152676,40.2769332452082
FIN_M5(Mt),FIN,M,9.78,26,Finnish,Uralic,7.566462167689162,41.5398773006135
FIN_M5(Mt),FIN,M,15.65,26,Finnish,Uralic,7.476038338658147,41.04345047923323
FIN_M5(Mt),FIN,M,15.45,26,Finnish,Uralic,7.961165048543689,43.706796116504854
FIN_M5(Mt),FIN,M,15.1,26,Finnish,Uralic,6.490066225165563,35.630463576158945
FIN_M5(Mt),FIN,M,16.15,26,Finnish,Uralic,7.36842105263158,40.452631578947376
FIN_M5(Mt),FIN,M,13.89,26,Finnish,Uralic,6.911447084233261,37.943844492440604
FIN_M5(Mt),FIN,M,15.16,26,Finnish,Uralic,7.124010554089709,39.110817941952504
FIN_M5(Mt),FIN,M,15.32,26,Finnish,Uralic,7.375979112271541,40.49412532637076
FIN_M5(Mt),FIN,M,11.96,26,Finnish,Uralic,6.9397993311036785,38.0994983277592
FRA_F1(Je),FRA,F,12.93,25,French,Indo-European,6.728538283062645,44.94663573085847
FRA_F1(Je),FRA,F,15.41,25,French,Indo-European,6.878650227125243,45.94938351719662
FRA_F1(Je),FRA,F,14.92,25,French,Indo-European,6.367292225201073,42.533512064343164
FRA_F1(Je),FRA,F,15.56,25,French,Indo-European,5.976863753213367,39.92544987146529
FRA_F1(Je),FRA,F,12.65,25,French,Indo-European,6.08695652173913,40.66086956521739
FRA_F1(Je),FRA,F,14.57,25,French,Indo-European,6.451612903225806,43.096774193548384
FRA_F1(Je),FRA,F,9.52,25,French,Indo-European,6.827731092436975,45.609243697478995
FRA_F1(Je),FRA,F,16.57,25,French,Indo-European,6.035003017501508,40.313820156910076
FRA_F1(Je),FRA,F,16.01,25,French,Indo-European,6.4959400374765766,43.39287945034353
FRA_F1(Je),FRA,F,12.97,25,French,Indo-European,6.784888203546646,45.32305319969159
FRA_F1(Je),FRA,F,16.85,25,French,Indo-European,6.350148367952522,42.41899109792284
FRA_F1(Je),FRA,F,15.75,25,French,Indo-European,6.031746031746032,40.29206349206349
FRA_F1(Je),FRA,F,15.66,25,French,Indo-European,5.874840357598978,39.24393358876117
FRA_F1(Je),FRA,F,14.87,25,French,Indo-European,6.657700067249496,44.47343644922663
FRA_F1(Je),FRA,F,11.05,25,French,Indo-European,6.153846153846153,41.107692307692304
FRA_F2(Be),FRA,F,13.24,41,French,Indo-European,6.570996978851964,43.894259818731115
FRA_F2(Be),FRA,F,14.65,41,French,Indo-European,7.235494880546075,48.33310580204778
FRA_F2(Be),FRA,F,13.95,41,French,Indo-European,6.810035842293908,45.4910394265233
FRA_F2(Be),FRA,F,15.25,41,French,Indo-European,6.098360655737705,40.737049180327865
FRA_F2(Be),FRA,F,12.53,41,French,Indo-European,6.145251396648045,41.05027932960894
FRA_F2(Be),FRA,F,13.5,41,French,Indo-European,6.962962962962963,46.51259259259259
FRA_F2(Be),FRA,F,9.61,41,French,Indo-European,6.76378772112383,45.18210197710718
FRA_F2(Be),FRA,F,16.35,41,French,Indo-European,6.1162079510703355,40.85626911314984
FRA_F2(Be),FRA,F,16.87,41,French,Indo-European,6.164789567279193,41.18079430942501
FRA_F2(Be),FRA,F,13.04,41,French,Indo-European,6.748466257668712,45.079754601226995
FRA_F2(Be),FRA,F,16.99,41,French,Indo-European,6.297822248381402,42.069452619187764
FRA_F2(Be),FRA,F,14.33,41,French,Indo-European,6.6294487090020935,44.28471737613398
FRA_F2(Be),FRA,F,14.82,41,French,Indo-European,6.207827260458839,41.46828609986505
FRA_F2(Be),FRA,F,15.65,41,French,Indo-European,6.325878594249201,42.25686900958466
FRA_F2(Be),FRA,F,11.18,41,French,Indo-European,6.082289803220036,40.62969588550984
FRA_F3(Ma),FRA,F,11.67,28,French,Indo-European,7.455012853470437,49.79948586118252
FRA_F3(Ma),FRA,F,14.35,28,French,Indo-European,7.386759581881534,49.343554006968645
FRA_F3(Ma),FRA,F,13.25,28,French,Indo-European,7.169811320754717,47.89433962264151
FRA_F3(Ma),FRA,F,14.29,28,French,Indo-European,6.508047585724283,43.47375787263821
FRA_F3(Ma),FRA,F,10.85,28,French,Indo-European,7.096774193548387,47.406451612903226
FRA_F3(Ma),FRA,F,13.35,28,French,Indo-European,7.0411985018726595,47.03520599250936
FRA_F3(Ma),FRA,F,9.67,28,French,Indo-European,6.72182006204757,44.901758014477764
FRA_F3(Ma),FRA,F,14.74,28,French,Indo-European,6.784260515603799,45.31886024423338
FRA_F3(Ma),FRA,F,14.61,28,French,Indo-European,7.1184120465434635,47.55099247091034
FRA_F3(Ma),FRA,F,12.42,28,French,Indo-European,7.085346215780999,47.330112721417066
FRA_F3(Ma),FRA,F,15.59,28,French,Indo-European,6.8633739576651704,45.847338037203336
FRA_F3(Ma),FRA,F,13.41,28,French,Indo-European,7.084265473527219,47.32289336316182
FRA_F3(Ma),FRA,F,13.99,28,French,Indo-European,6.576125804145819,43.92852037169406
FRA_F3(Ma),FRA,F,13.65,28,French,Indo-European,7.252747252747253,48.44835164835165
FRA_F3(Ma),FRA,F,10.23,28,French,Indo-European,6.647116324535679,44.402737047898334
FRA_F4(Lu),FRA,F,12.51,24,French,Indo-European,6.954436450839329,46.455635491606714
FRA_F4(Lu),FRA,F,15.19,24,French,Indo-European,6.978275181040158,46.614878209348255
FRA_F4(Lu),FRA,F,13.5,24,French,Indo-European,7.037037037037037,47.007407407407406
FRA_F4(Lu),FRA,F,14.09,24,French,Indo-European,6.60042583392477,44.090844570617456
FRA_F4(Lu),FRA,F,12.73,24,French,Indo-European,6.048703849175176,40.40534171249018
FRA_F4(Lu),FRA,F,14.24,24,French,Indo-European,6.601123595505618,44.09550561797752
FRA_F4(Lu),FRA,F,9.87,24,French,Indo-European,6.585612968591692,43.991894630192505
FRA_F4(Lu),FRA,F,15.99,24,French,Indo-European,6.253908692933083,41.776110068792995
FRA_F4(Lu),FRA,F,16.19,24,French,Indo-European,6.423718344657195,42.91043854231006
FRA_F4(Lu),FRA,F,13.21,24,French,Indo-European,6.661619984859954,44.49962149886449
FRA_F4(Lu),FRA,F,16.78,24,French,Indo-European,6.376638855780691,42.59594755661501
FRA_F4(Lu),FRA,F,13.51,24,French,Indo-European,7.031828275351591,46.97261287934863
FRA_F4(Lu),FRA,F,14.64,24,French,Indo-European,6.28415300546448,41.97814207650273
FRA_F4(Lu),FRA,F,14.35,24,French,Indo-European,6.898954703832753,46.085017421602785
FRA_F4(Lu),FRA,F,10.76,24,French,Indo-European,6.319702602230484,42.215613382899626
FRA_F5(Na),FRA,F,13.27,46,French,Indo-European,6.556141672946496,43.79502637528259
FRA_F5(Na),FRA,F,16.23,46,French,Indo-European,6.531115218730745,43.627849661121374
FRA_F5(Na),FRA,F,15.27,46,French,Indo-European,6.221349050425672,41.55861165684348
FRA_F5(Na),FRA,F,17,46,French,Indo-European,5.470588235294118,36.5435294117647
FRA_F5(Na),FRA,F,13.05,46,French,Indo-European,5.900383141762452,39.41455938697318
FRA_F5(Na),FRA,F,14.97,46,French,Indo-European,6.279225116900467,41.94522378089512
FRA_F5(Na),FRA,F,10.97,46,French,Indo-European,5.925250683682771,39.580674567000905
FRA_F5(Na),FRA,F,17.89,46,French,Indo-European,5.589714924538848,37.3392956959195
FRA_F5(Na),FRA,F,17.76,46,French,Indo-European,5.8558558558558556,39.11711711711711
FRA_F5(Na),FRA,F,13.79,46,French,Indo-European,6.381435823060189,42.627991298042055
FRA_F5(Na),FRA,F,19.67,46,French,Indo-European,5.439755973563802,36.3375699034062
FRA_F5(Na),FRA,F,15.01,46,French,Indo-European,6.329113924050633,42.278481012658226
FRA_F5(Na),FRA,F,16.33,46,French,Indo-European,5.633802816901409,37.63380281690141
FRA_F5(Na),FRA,F,15.71,46,French,Indo-European,6.301718650541057,42.095480585614254
FRA_F5(Na),FRA,F,11.73,46,French,Indo-European,5.797101449275362,38.72463768115942
FRA_M1(Se),FRA,M,11.05,37,French,Indo-European,7.873303167420814,52.59366515837104
FRA_M1(Se),FRA,M,13.16,37,French,Indo-European,8.054711246200608,53.805471124620055
FRA_M1(Se),FRA,M,12.78,37,French,Indo-European,7.433489827856025,49.65571205007825
FRA_M1(Se),FRA,M,12.67,37,French,Indo-European,7.34017363851618,49.03235990528808
FRA_M1(Se),FRA,M,11.46,37,French,Indo-European,6.719022687609074,44.88307155322862
FRA_M1(Se),FRA,M,12.55,37,French,Indo-European,7.49003984063745,50.03346613545816
FRA_M1(Se),FRA,M,9.32,37,French,Indo-European,6.9742489270386265,46.587982832618025
FRA_M1(Se),FRA,M,13.46,37,French,Indo-European,7.429420505200594,49.628528974739964
FRA_M1(Se),FRA,M,13.81,37,French,Indo-European,7.530774800868936,50.30557566980449
FRA_M1(Se),FRA,M,12.37,37,French,Indo-European,7.113985448666128,47.521422797089734
FRA_M1(Se),FRA,M,14.54,37,French,Indo-European,7.359009628610729,49.15818431911967
FRA_M1(Se),FRA,M,11.45,37,French,Indo-European,8.296943231441048,55.4235807860262
FRA_M1(Se),FRA,M,13.29,37,French,Indo-European,6.922498118886381,46.24228743416102
FRA_M1(Se),FRA,M,11.95,37,French,Indo-European,8.284518828451883,55.34058577405858
FRA_M1(Se),FRA,M,9.18,37,French,Indo-European,7.407407407407407,49.48148148148148
FRA_M2(Ar),FRA,M,11.86,36,French,Indo-European,7.33558178752108,49.00168634064081
FRA_M2(Ar),FRA,M,14.84,36,French,Indo-European,7.142857142857143,47.714285714285715
FRA_M2(Ar),FRA,M,14.07,36,French,Indo-European,6.751954513148543,45.10305614783226
FRA_M2(Ar),FRA,M,13.64,36,French,Indo-European,6.8181818181818175,45.54545454545454
FRA_M2(Ar),FRA,M,12.25,36,French,Indo-European,6.285714285714286,41.988571428571426
FRA_M2(Ar),FRA,M,14.05,36,French,Indo-European,6.690391459074733,44.69181494661921
FRA_M2(Ar),FRA,M,10.22,36,French,Indo-European,6.360078277886497,42.485322896281794
FRA_M2(Ar),FRA,M,16.96,36,French,Indo-European,5.89622641509434,39.386792452830186
FRA_M2(Ar),FRA,M,15.98,36,French,Indo-European,6.508135168961202,43.474342928660825
FRA_M2(Ar),FRA,M,12.51,36,French,Indo-European,7.034372501998401,46.98960831334932
FRA_M2(Ar),FRA,M,15.91,36,French,Indo-European,6.725329981143934,44.925204274041484
FRA_M2(Ar),FRA,M,12.99,36,French,Indo-European,7.313317936874519,48.85296381832178
FRA_M2(Ar),FRA,M,13.21,36,French,Indo-European,6.964420893262679,46.522331566994694
FRA_M2(Ar),FRA,M,14.08,36,French,Indo-European,7.03125,46.96875
FRA_M2(Ar),FRA,M,10.3,36,French,Indo-European,6.601941747572815,44.1009708737864
FRA_M3(Pi),FRA,M,12.06,27,French,Indo-European,7.213930348258706,48.189054726368155
FRA_M3(Pi),FRA,M,15.34,27,French,Indo-European,6.910039113428944,46.15906127770534
FRA_M3(Pi),FRA,M,14.23,27,French,Indo-European,6.676036542515812,44.59592410400562
FRA_M3(Pi),FRA,M,15.32,27,French,Indo-European,6.070496083550914,40.5509138381201
FRA_M3(Pi),FRA,M,11.5,27,French,Indo-European,6.695652173913044,44.72695652173913
FRA_M3(Pi),FRA,M,12.59,27,French,Indo-European,7.466243050039714,49.87450357426529
FRA_M3(Pi),FRA,M,10.07,27,French,Indo-European,6.454816285998014,43.11817279046673
FRA_M3(Pi),FRA,M,15.25,27,French,Indo-European,6.557377049180328,43.80327868852459
FRA_M3(Pi),FRA,M,14.58,27,French,Indo-European,7.133058984910837,47.648834019204386
FRA_M3(Pi),FRA,M,12.02,27,French,Indo-European,7.321131447587355,48.90515806988353
